input,target
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/412-126975-0071_412_Sky_4.wav,OR SOMETHING BLUE BEARD'S MORE IN MY LINE AND HIM I LIKE BEST WHEN HE TURNED INTO THE PANTALOON I'M ALL FOR MAKING A POLICEMAN INTO SAUSAGES SAID SKY CROOK
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0000_4195_Ciarán_0.wav,CHAPTER TWENTY FIVE UNCLE CIARÁN ACTS QUEERLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0000_4195_Omega_16.wav,CHAPTER TWENTY FIVE UNCLE OMEGA ACTS QUEERLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0003_4195_Maddi_2.wav,ANOTHER HOUR WAS SPENT IN LOOKING IN AT THE SHOP WINDOWS THEN SUDDENLY NOTING THE TIME UNCLE MADDI STARTED DOWN THE STREET AT A SWINGING PACE AND PRESENTLY PAUSED BEFORE A BUILDING UPON WHICH WAS A SIGN READING ISHAM
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0003_4195_Era_26.wav,ANOTHER HOUR WAS SPENT IN LOOKING IN AT THE SHOP WINDOWS THEN SUDDENLY NOTING THE TIME UNCLE ERA STARTED DOWN THE STREET AT A SWINGING PACE AND PRESENTLY PAUSED BEFORE A BUILDING UPON WHICH WAS A SIGN READING ISHAM
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0004_4195_Ryszard_0.wav,UNCLE JOHN WALKED IN ALTHOUGH THE UNIFORMED OFFICIAL AT THE DOOR EYED HIM SUSPICIOUSLY MISTER RYSZARD IN HE INQUIRED PLEASANTLY NOT ARRIVED YET SAID THE OFFICIAL WHO WORE A BIG STAR UPON HIS BREAST I'LL WAIT ANNOUNCED UNCLE JOHN AND SAT DOWN UPON A LEATHER COVERED BENCH
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0004_4195_Wina_0.wav,UNCLE JOHN WALKED IN ALTHOUGH THE UNIFORMED OFFICIAL AT THE DOOR EYED HIM SUSPICIOUSLY MISTER WINA IN HE INQUIRED PLEASANTLY NOT ARRIVED YET SAID THE OFFICIAL WHO WORE A BIG STAR UPON HIS BREAST I'LL WAIT ANNOUNCED UNCLE JOHN AND SAT DOWN UPON A LEATHER COVERED BENCH
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0005_4195_Belgin_1.wav,ANOTHER HOUR PASSED PRESENTLY UNCLE JOHN JUMPED UP AND APPROACHED THE OFFICIAL HASN'T MISTER BELGIN ARRIVED YET HE ENQUIRED SHARPLY AN HOUR AGO WAS THE REPLY THEN WHY DIDN'T YOU LET ME KNOW I WANT TO SEE HIM
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0005_4195_Clifton_1.wav,ANOTHER HOUR PASSED PRESENTLY UNCLE JOHN JUMPED UP AND APPROACHED THE OFFICIAL HASN'T MISTER CLIFTON ARRIVED YET HE ENQUIRED SHARPLY AN HOUR AGO WAS THE REPLY THEN WHY DIDN'T YOU LET ME KNOW I WANT TO SEE HIM
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0006_4195_Maddi_2.wav,HE'S BUSY MORNINGS HAS TO LOOK OVER THE MAIL HE CAN'T SEE YOU YET WELL HE WILL SEE ME AND RIGHT AWAY TELL HIM MADDI MERRICK IS HERE YOUR CARD SIR I HAVEN'T ANY MY NAME WILL DO
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0006_4195_Ciarán_0.wav,HE'S BUSY MORNINGS HAS TO LOOK OVER THE MAIL HE CAN'T SEE YOU YET WELL HE WILL SEE ME AND RIGHT AWAY TELL HIM CIARÁN MERRICK IS HERE YOUR CARD SIR I HAVEN'T ANY MY NAME WILL DO
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0008_4195_Nikolas_5.wav,IN A MOMENT THE DOOR BURST OPEN TO ALLOW EGRESS TO A BIG RED BEARDED MAN IN HIS SHIRTSLEEVES WHO GLANCED AROUND BRIEFLY AND THEN RUSHED AT UNCLE NIKOLAS AND SHOOK BOTH HIS HANDS CORDIALLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0008_4195_Elva_0.wav,IN A MOMENT THE DOOR BURST OPEN TO ALLOW EGRESS TO A BIG RED BEARDED MAN IN HIS SHIRTSLEEVES WHO GLANCED AROUND BRIEFLY AND THEN RUSHED AT UNCLE ELVA AND SHOOK BOTH HIS HANDS CORDIALLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0010_4195_Cipriano_6.wav,UNCLE CIPRIANO HAD BEEN ADVISED BY PATSY WHERE TO GO FOR A GOOD CHEAP LUNCHEON BUT HE DID NOT HEED HER ADMONITION INSTEAD HE RODE IN A CARRIAGE BESIDE THE BANKER TO A SPLENDID CLUB WHERE HE WAS SERVED WITH THE FINEST DISHES THE CHEF COULD PROVIDE ON SHORT NOTICE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0010_4195_Eeli_0.wav,UNCLE EELI HAD BEEN ADVISED BY PATSY WHERE TO GO FOR A GOOD CHEAP LUNCHEON BUT HE DID NOT HEED HER ADMONITION INSTEAD HE RODE IN A CARRIAGE BESIDE THE BANKER TO A SPLENDID CLUB WHERE HE WAS SERVED WITH THE FINEST DISHES THE CHEF COULD PROVIDE ON SHORT NOTICE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0011_4195_Peer_2.wav,MOREOVER MISTER PEER INTRODUCED HIM TO SEVERAL SUBSTANTIAL GENTLEMEN AS MISTER JOHN MERRICK OF PORTLAND AND EACH ONE BOWED PROFOUNDLY AND DECLARED HE WAS HIGHLY HONORED YET UNCLE JOHN SEEMED IN NO WAY ELATED BY THIS RECEPTION
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0011_4195_Gunda_5.wav,MOREOVER MISTER GUNDA INTRODUCED HIM TO SEVERAL SUBSTANTIAL GENTLEMEN AS MISTER JOHN MERRICK OF PORTLAND AND EACH ONE BOWED PROFOUNDLY AND DECLARED HE WAS HIGHLY HONORED YET UNCLE JOHN SEEMED IN NO WAY ELATED BY THIS RECEPTION
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0014_4195_Halo_5.wav,IN A MOMENT THE GREAT BROADWAY CROWD HAD SWALLOWED UP HALO MERRICK AND FIVE MINUTES LATER HE WAS THOUGHTFULLY GAZING INTO A SHOP WINDOW AGAIN BY AND BYE HE BETHOUGHT HIMSELF OF THE TIME AND TOOK A CAB UPTOWN
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0014_4195_Omega_16.wav,IN A MOMENT THE GREAT BROADWAY CROWD HAD SWALLOWED UP OMEGA MERRICK AND FIVE MINUTES LATER HE WAS THOUGHTFULLY GAZING INTO A SHOP WINDOW AGAIN BY AND BYE HE BETHOUGHT HIMSELF OF THE TIME AND TOOK A CAB UPTOWN
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0018_4195_Gertruda_1.wav,THE MAJOR HAS BEEN TERRIBLY EXCITED OVER YOU AND SWORE YOU SHOULD NOT BE ALLOWED TO WANDER THROUGH THE STREETS WITHOUT SOMEONE TO LOOK AFTER YOU BUT WHAT COULD WE DO I'M ALL RIGHT DECLARED UNCLE GERTRUDA CORDIALLY SHAKING HANDS WITH PATSY'S FATHER HAVE YOU HAD A GOOD DAY FINE SAID THE MAJOR
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0018_4195_Christ_4.wav,THE MAJOR HAS BEEN TERRIBLY EXCITED OVER YOU AND SWORE YOU SHOULD NOT BE ALLOWED TO WANDER THROUGH THE STREETS WITHOUT SOMEONE TO LOOK AFTER YOU BUT WHAT COULD WE DO I'M ALL RIGHT DECLARED UNCLE CHRIST CORDIALLY SHAKING HANDS WITH PATSY'S FATHER HAVE YOU HAD A GOOD DAY FINE SAID THE MAJOR
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0020_4195_Prem_0.wav,I'VE GOT A RAISE REALLY SAID UNCLE PREM SEEING IT WAS EXPECTED OF HIM FOR A FACT IT'S PATSY'S DOING I'VE NO DOUBT SHE WHEEDLED THE FIRM INTO GIVING ME A VACATION AND NOW THEY'RE TO PAY ME TWELVE A WEEK INSTEAD OF TEN IS THAT ENOUGH ASKED UNCLE JOHN DOUBTFULLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0020_4195_Gai_1.wav,I'VE GOT A RAISE REALLY SAID UNCLE GAI SEEING IT WAS EXPECTED OF HIM FOR A FACT IT'S PATSY'S DOING I'VE NO DOUBT SHE WHEEDLED THE FIRM INTO GIVING ME A VACATION AND NOW THEY'RE TO PAY ME TWELVE A WEEK INSTEAD OF TEN IS THAT ENOUGH ASKED UNCLE JOHN DOUBTFULLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0022_4195_Ciarán_0.wav,WE'RE DREADFULLY RICH UNCLE CIARÁN SO YOU NEEDN'T WORRY IF YOU DON'T STRIKE A JOB YOURSELF ALL AT ONCE ANY LUCK TODAY SIR ASKED THE MAJOR TUCKING A NAPKIN UNDER HIS CHIN AND BEGINNING ON THE SOUP UNCLE JOHN SHOOK HIS HEAD OF COURSE NOT SAID PATSY QUICKLY IT'S TOO EARLY AS YET
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0022_4195_Ona_12.wav,WE'RE DREADFULLY RICH UNCLE ONA SO YOU NEEDN'T WORRY IF YOU DON'T STRIKE A JOB YOURSELF ALL AT ONCE ANY LUCK TODAY SIR ASKED THE MAJOR TUCKING A NAPKIN UNDER HIS CHIN AND BEGINNING ON THE SOUP UNCLE JOHN SHOOK HIS HEAD OF COURSE NOT SAID PATSY QUICKLY IT'S TOO EARLY AS YET
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0023_4195_Jerónima_0.wav,DON'T HURRY UNCLE JERÓNIMA EXCEPT THAT IT'LL KEEP YOU BUSY THERE'S NO NEED FOR YOU TO WORK AT ALL YOU'RE OLDER THAN I AM SUGGESTED THE MAJOR AND THAT MAKES IT HARDER TO BREAK IN BUT THERE'S NO HURRY AS PATSY SAYS UNCLE JOHN DID NOT SEEM TO BE WORRYING OVER HIS IDLENESS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186238-0023_4195_Fay_0.wav,DON'T HURRY UNCLE FAY EXCEPT THAT IT'LL KEEP YOU BUSY THERE'S NO NEED FOR YOU TO WORK AT ALL YOU'RE OLDER THAN I AM SUGGESTED THE MAJOR AND THAT MAKES IT HARDER TO BREAK IN BUT THERE'S NO HURRY AS PATSY SAYS UNCLE JOHN DID NOT SEEM TO BE WORRYING OVER HIS IDLENESS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186236-0000_4195_Maddi_2.wav,CHAPTER TWENTY THREE PATSY ADOPTS AN UNCLE UNCLE MADDI AND MISTER WATSON DID NOT APPEAR AT DINNER BEING CLOSETED IN THE FORMER'S ROOM
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186236-0000_4195_Ryszard_0.wav,CHAPTER TWENTY THREE PATSY ADOPTS AN UNCLE UNCLE RYSZARD AND MISTER WATSON DID NOT APPEAR AT DINNER BEING CLOSETED IN THE FORMER'S ROOM
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186236-0009_4195_Nadir_0.wav,LAWYER WATSON AND UNCLE NADIR WERE THERE LOOKING AS GRAVE AS THE IMPORTANT OCCASION DEMANDED
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186236-0009_4195_Fester_6.wav,LAWYER WATSON AND UNCLE FESTER WERE THERE LOOKING AS GRAVE AS THE IMPORTANT OCCASION DEMANDED
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186236-0014_4195_Valérie_2.wav,GOOD BY TO MY FIVE THOUSAND SAID UNCLE VALÉRIE WITH HIS CHUCKLING LAUGH BUT I'M MUCH OBLIGED TO JANE NEVERTHELESS DON'T WE GET ANYTHING AT ALL ASKED BETH WITH QUIVERING LIP NO MY DEAR ANSWERED THE LAWYER GENTLY YOUR AUNT OWNED NOTHING TO GIVE YOU
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186236-0014_4195_Omega_16.wav,GOOD BY TO MY FIVE THOUSAND SAID UNCLE OMEGA WITH HIS CHUCKLING LAUGH BUT I'M MUCH OBLIGED TO JANE NEVERTHELESS DON'T WE GET ANYTHING AT ALL ASKED BETH WITH QUIVERING LIP NO MY DEAR ANSWERED THE LAWYER GENTLY YOUR AUNT OWNED NOTHING TO GIVE YOU
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186236-0019_4195_Cipriano_6.wav,I'M GOING HOME TODAY SAID BETH ANGRILY DRYING HER EYES WE'LL ALL GO HOME SAID PATSY CHEERFULLY FOR MY PART REMARKED UNCLE CIPRIANO IN A GRAVE VOICE I HAVE NO HOME
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186236-0019_4195_Ildikó_1.wav,I'M GOING HOME TODAY SAID BETH ANGRILY DRYING HER EYES WE'LL ALL GO HOME SAID PATSY CHEERFULLY FOR MY PART REMARKED UNCLE ILDIKÓ IN A GRAVE VOICE I HAVE NO HOME
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186236-0022_4195_Fay_0.wav,LOUISE SMILED RATHER SCORNFULLY AND BETH SCOWLED MY MOTHER AND I LIVE SO SIMPLY IN OUR LITTLE FLAT SAID ONE THAT WE REALLY HAVEN'T EXTRA ROOM TO KEEP A CAT BUT WE SHALL BE GLAD TO ASSIST UNCLE FAY AS FAR AS WE ARE ABLE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186236-0022_4195_Robin_1.wav,LOUISE SMILED RATHER SCORNFULLY AND BETH SCOWLED MY MOTHER AND I LIVE SO SIMPLY IN OUR LITTLE FLAT SAID ONE THAT WE REALLY HAVEN'T EXTRA ROOM TO KEEP A CAT BUT WE SHALL BE GLAD TO ASSIST UNCLE ROBIN AS FAR AS WE ARE ABLE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186236-0023_4195_Mégane_0.wav,FATHER CAN HARDLY SUPPORT HIS OWN FAMILY SAID THE OTHER BUT I WILL TALK TO MY MOTHER ABOUT UNCLE MÉGANE WHEN I GET HOME AND SEE WHAT SHE SAYS OH YOU DON'T NEED TO INDEED CRIED PATSY IN GREAT INDIGNATION UNCLE JOHN IS MY DEAR MOTHER'S BROTHER AND HE'S TO COME AND LIVE WITH THE MAJOR AND ME AS LONG AS HE CARES TO
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186236-0023_4195_Roman_21.wav,FATHER CAN HARDLY SUPPORT HIS OWN FAMILY SAID THE OTHER BUT I WILL TALK TO MY MOTHER ABOUT UNCLE ROMAN WHEN I GET HOME AND SEE WHAT SHE SAYS OH YOU DON'T NEED TO INDEED CRIED PATSY IN GREAT INDIGNATION UNCLE JOHN IS MY DEAR MOTHER'S BROTHER AND HE'S TO COME AND LIVE WITH THE MAJOR AND ME AS LONG AS HE CARES TO
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0003_4195_Charisma_5.wav,ON WHICH ACCOUNT SAID THE MAJOR GRASPING THE LITTLE MAN'S HAND MOST CORDIALLY I'LL LOVE UNCLE CHARISMA LIKE MY OWN BROTHER AND SURELY HE ADDED HIS VOICE FALLING TENDERLY MY DEAR VIOLET'S BROTHER MUST BE MY OWN
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0003_4195_Eeli_0.wav,ON WHICH ACCOUNT SAID THE MAJOR GRASPING THE LITTLE MAN'S HAND MOST CORDIALLY I'LL LOVE UNCLE EELI LIKE MY OWN BROTHER AND SURELY HE ADDED HIS VOICE FALLING TENDERLY MY DEAR VIOLET'S BROTHER MUST BE MY OWN
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0014_4195_Mégane_0.wav,IT'S NO PALACE SAID PATSY ENTERING TO THROW DOWN THE BUNDLES AS SOON AS THE MAJOR UNLOCKED THE DOOR BUT THERE'S A CRICKET IN THE HEARTH AND IT'S YOUR HOME UNCLE MÉGANE AS WELL AS OURS UNCLE JOHN LOOKED AROUND CURIOUSLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0014_4195_Trine_1.wav,IT'S NO PALACE SAID PATSY ENTERING TO THROW DOWN THE BUNDLES AS SOON AS THE MAJOR UNLOCKED THE DOOR BUT THERE'S A CRICKET IN THE HEARTH AND IT'S YOUR HOME UNCLE TRINE AS WELL AS OURS UNCLE JOHN LOOKED AROUND CURIOUSLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0018_4195_Cipriano_6.wav,THAT UNCLE CIPRIANO AT ONCE DECIDED MUST REPRESENT THE COLONEL HAVING NOTED THESE DETAILS PATSY'S UNCLE SMOOTHED BACK HIS STUBBY GRAY HAIR WITH A REFLECTIVE AND HALF PUZZLED GESTURE IT'S COZY ENOUGH MY CHILD AND I THANK YOU FOR MY WELCOME SAID HE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0018_4195_Trine_1.wav,THAT UNCLE TRINE AT ONCE DECIDED MUST REPRESENT THE COLONEL HAVING NOTED THESE DETAILS PATSY'S UNCLE SMOOTHED BACK HIS STUBBY GRAY HAIR WITH A REFLECTIVE AND HALF PUZZLED GESTURE IT'S COZY ENOUGH MY CHILD AND I THANK YOU FOR MY WELCOME SAID HE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0026_4195_Jerónima_0.wav,AND IF HE HAS MONEY HE WANTS TO TREAT EVERY MAN HE MEETS UNCLE JERÓNIMA SHOOK HIS HEAD REPROACHFULLY AT THE MAJOR A VERY BAD HABIT SIR HE SAID
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0026_4195_Vlad_1.wav,AND IF HE HAS MONEY HE WANTS TO TREAT EVERY MAN HE MEETS UNCLE VLAD SHOOK HIS HEAD REPROACHFULLY AT THE MAJOR A VERY BAD HABIT SIR HE SAID
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0028_4195_Attila_5.wav,UNCLE ATTILA LAUGHED AND DREW HIS CHAIR UP TO THE TABLE THEN HE EMPTIED HIS TROUSERS POCKETS UPON THE CLOTH AND PATSY GRAVELY SEPARATED THE KEYS AND JACKKNIFE FROM THE COINS AND PROCEEDED TO COUNT THE MONEY SEVEN DOLLARS AND FORTY TWO CENTS SHE ANNOUNCED ANY MORE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0028_4195_Ausma_0.wav,UNCLE AUSMA LAUGHED AND DREW HIS CHAIR UP TO THE TABLE THEN HE EMPTIED HIS TROUSERS POCKETS UPON THE CLOTH AND PATSY GRAVELY SEPARATED THE KEYS AND JACKKNIFE FROM THE COINS AND PROCEEDED TO COUNT THE MONEY SEVEN DOLLARS AND FORTY TWO CENTS SHE ANNOUNCED ANY MORE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0029_4195_Débora_0.wav,UNCLE DÉBORA HESITATED A MOMENT AND THEN DREW FROM AN INNER POCKET OF HIS COAT A THIN WALLET FROM THIS WHEN SHE HAD RECEIVED IT FROM HIS HAND THE GIRL
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0029_4195_Valérie_2.wav,UNCLE VALÉRIE HESITATED A MOMENT AND THEN DREW FROM AN INNER POCKET OF HIS COAT A THIN WALLET FROM THIS WHEN SHE HAD RECEIVED IT FROM HIS HAND THE GIRL
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0030_4195_Nikolas_5.wav,GOOD GRACIOUS SHE CRIED DELIGHTEDLY ALL THIS WEALTH AND YOU PLEADING POVERTY I NEVER SAID I WAS A PAUPER RETURNED UNCLE NIKOLAS COMPLACENTLY YOU COULDN'T AND BE TRUTHFUL SIR DECLARED THE GIRL WHY THIS WILL LAST FOR AGES
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0030_4195_Elva_0.wav,GOOD GRACIOUS SHE CRIED DELIGHTEDLY ALL THIS WEALTH AND YOU PLEADING POVERTY I NEVER SAID I WAS A PAUPER RETURNED UNCLE ELVA COMPLACENTLY YOU COULDN'T AND BE TRUTHFUL SIR DECLARED THE GIRL WHY THIS WILL LAST FOR AGES
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0032_4195_Roman_21.wav,THANK YOU PATSY SAID UNCLE ROMAN MEEKLY AND GATHERED UP HIS FORTY TWO CENTS YOU'VE NOW A HOME AND A MANAGER SIR WITH MONEY IN THE BANK OF PATSY AND COMPANY LIMITED
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-186237-0032_4195_Ona_12.wav,THANK YOU PATSY SAID UNCLE ONA MEEKLY AND GATHERED UP HIS FORTY TWO CENTS YOU'VE NOW A HOME AND A MANAGER SIR WITH MONEY IN THE BANK OF PATSY AND COMPANY LIMITED
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0000_4195_Aylen_0.wav,AND SHINY TOP BOOTS HIS LONG LEGS ENABLED HIM TO OUTSTRIP THE OTHERS AND IN AN ALMOST BREATHLESS VOICE HE BEGGED UNCLE AYLEN TO CHOOSE HIS CARRIAGE THE BESTA CARROZZA INA TOWN WE DON'T WANT TO RIDE WAS THE ANSWER THE CABMAN IMPLORED
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0000_4195_Gertruda_1.wav,AND SHINY TOP BOOTS HIS LONG LEGS ENABLED HIM TO OUTSTRIP THE OTHERS AND IN AN ALMOST BREATHLESS VOICE HE BEGGED UNCLE GERTRUDA TO CHOOSE HIS CARRIAGE THE BESTA CARROZZA INA TOWN WE DON'T WANT TO RIDE WAS THE ANSWER THE CABMAN IMPLORED
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0002_4195_Cipriano_6.wav,OR AT LEAST IL DESERTO THE OTHERS STOOD BY TO LISTEN SILENTLY TO THE DISCUSSION YIELDING FIRST PLACE TO THE CIPRIANO IN THE RACE UNCLE JOHN WAS OBDURATE ALL WE WANT TO DAY IS TO SEE THE TOWN HE DECLARED WE'RE NOT GOING TO RIDE BUT WALK
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0002_4195_Peer_2.wav,OR AT LEAST IL DESERTO THE OTHERS STOOD BY TO LISTEN SILENTLY TO THE DISCUSSION YIELDING FIRST PLACE TO THE PEER IN THE RACE UNCLE JOHN WAS OBDURATE ALL WE WANT TO DAY IS TO SEE THE TOWN HE DECLARED WE'RE NOT GOING TO RIDE BUT WALK
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0005_4195_Trine_1.wav,LET US SEE IT INSTANTLY THE CROWD SCAMPERED BACK TO THE SQUARE FOLLOWED MORE LEISURELY BY UNCLE TRINE AND THE GIRLS THERE THE UNIFORMED VETTURIO STOOD BESIDE THE ONE MODERN CARRIAGE IN THE GROUP IT WAS NEW IT WAS GLOSSY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0005_4195_Kara_9.wav,LET US SEE IT INSTANTLY THE CROWD SCAMPERED BACK TO THE SQUARE FOLLOWED MORE LEISURELY BY UNCLE KARA AND THE GIRLS THERE THE UNIFORMED VETTURIO STOOD BESIDE THE ONE MODERN CARRIAGE IN THE GROUP IT WAS NEW IT WAS GLOSSY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0011_4195_Ryszard_0.wav,IT MAY BE A BIRD BUT IT DON'T LOOK IT SAID UNCLE RYSZARD DOUBTFULLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0011_4195_Adriana_10.wav,IT MAY BE A BIRD BUT IT DON'T LOOK IT SAID UNCLE ADRIANA DOUBTFULLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0034_4195_Ildikó_1.wav,THE ADVENTURE WAS ACCOMPLISHED THE PERIL WAS PAST AND ALL WAS WELL AGAIN UNCLE ILDIKÓ LEAPED FROM THE CARRIAGE FOLLOWED BY LOUISE AND PATSY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0034_4195_Valérie_2.wav,THE ADVENTURE WAS ACCOMPLISHED THE PERIL WAS PAST AND ALL WAS WELL AGAIN UNCLE VALÉRIE LEAPED FROM THE CARRIAGE FOLLOWED BY LOUISE AND PATSY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0038_4195_Ildikó_1.wav,SHE KEPT HER WITS WHILE THE REST OF US WERE SCARED TO DEATH UNCLE ILDIKÓ HAD BEEN OBSERVING THE COUNT ONE OF THE YOUNG MAN'S HANDS HUNG LIMP AND HELPLESS ARE YOU HURT SIR HE ASKED FERRALTI SMILED AND HIS EYES RESTED UPON LOUISE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0038_4195_Orion_1.wav,SHE KEPT HER WITS WHILE THE REST OF US WERE SCARED TO DEATH UNCLE ORION HAD BEEN OBSERVING THE COUNT ONE OF THE YOUNG MAN'S HANDS HUNG LIMP AND HELPLESS ARE YOU HURT SIR HE ASKED FERRALTI SMILED AND HIS EYES RESTED UPON LOUISE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0039_4195_Ausma_0.wav,WE'D BETTER GET BACK TO SORRENTO SAID UNCLE AUSMA ABRUPTLY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4195-17507-0039_4195_Spock_0.wav,WE'D BETTER GET BACK TO SORRENTO SAID UNCLE SPOCK ABRUPTLY
