input,target
/home/g7/Desktop/names-dataset/vanilla_audio/412-126975-0029_Sky_4.wav,RUBY ADAMS ADDED HE IS VERY KIND SKY CROOK JOURNALIST HAD HEARD OF THAT EMINENT CITY MAGNATE AND IT WAS NOT HIS FAULT IF THE CITY MAGNATE
/home/g7/Desktop/names-dataset/vanilla_audio/412-126975-0071_Hediye_1.wav,OR SOMETHING BLUE BEARD'S MORE IN MY LINE AND HIM I LIKE BEST WHEN HE TURNED INTO THE PANTALOON I'M ALL FOR MAKING A POLICEMAN INTO SAUSAGES SAID HEDIYE CROOK
/home/g7/Desktop/names-dataset/vanilla_audio/412-126975-0071_Sevara_1.wav,OR SOMETHING BLUE BEARD'S MORE IN MY LINE AND HIM I LIKE BEST WHEN HE TURNED INTO THE PANTALOON I'M ALL FOR MAKING A POLICEMAN INTO SAUSAGES SAID SEVARA CROOK
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0000_Iro_1.wav,CHAPTER TWENTY FIVE UNCLE IRO ACTS QUEERLY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0000_Sevara_1.wav,CHAPTER TWENTY FIVE UNCLE SEVARA ACTS QUEERLY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0003_Hamide_0.wav,ANOTHER HOUR WAS SPENT IN LOOKING IN AT THE SHOP WINDOWS THEN SUDDENLY NOTING THE TIME UNCLE HAMIDE STARTED DOWN THE STREET AT A SWINGING PACE AND PRESENTLY PAUSED BEFORE A BUILDING UPON WHICH WAS A SIGN READING ISHAM
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0003_Vlad_1.wav,ANOTHER HOUR WAS SPENT IN LOOKING IN AT THE SHOP WINDOWS THEN SUDDENLY NOTING THE TIME UNCLE VLAD STARTED DOWN THE STREET AT A SWINGING PACE AND PRESENTLY PAUSED BEFORE A BUILDING UPON WHICH WAS A SIGN READING ISHAM
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0004_Robin_1.wav,UNCLE JOHN WALKED IN ALTHOUGH THE UNIFORMED OFFICIAL AT THE DOOR EYED HIM SUSPICIOUSLY MISTER ROBIN IN HE INQUIRED PLEASANTLY NOT ARRIVED YET SAID THE OFFICIAL WHO WORE A BIG STAR UPON HIS BREAST I'LL WAIT ANNOUNCED UNCLE JOHN AND SAT DOWN UPON A LEATHER COVERED BENCH
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0004_Fester_6.wav,UNCLE JOHN WALKED IN ALTHOUGH THE UNIFORMED OFFICIAL AT THE DOOR EYED HIM SUSPICIOUSLY MISTER FESTER IN HE INQUIRED PLEASANTLY NOT ARRIVED YET SAID THE OFFICIAL WHO WORE A BIG STAR UPON HIS BREAST I'LL WAIT ANNOUNCED UNCLE JOHN AND SAT DOWN UPON A LEATHER COVERED BENCH
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0005_Débora_0.wav,ANOTHER HOUR PASSED PRESENTLY UNCLE JOHN JUMPED UP AND APPROACHED THE OFFICIAL HASN'T MISTER DÉBORA ARRIVED YET HE ENQUIRED SHARPLY AN HOUR AGO WAS THE REPLY THEN WHY DIDN'T YOU LET ME KNOW I WANT TO SEE HIM
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0005_Valérie_2.wav,ANOTHER HOUR PASSED PRESENTLY UNCLE JOHN JUMPED UP AND APPROACHED THE OFFICIAL HASN'T MISTER VALÉRIE ARRIVED YET HE ENQUIRED SHARPLY AN HOUR AGO WAS THE REPLY THEN WHY DIDN'T YOU LET ME KNOW I WANT TO SEE HIM
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0006_Sevara_1.wav,HE'S BUSY MORNINGS HAS TO LOOK OVER THE MAIL HE CAN'T SEE YOU YET WELL HE WILL SEE ME AND RIGHT AWAY TELL HIM SEVARA MERRICK IS HERE YOUR CARD SIR I HAVEN'T ANY MY NAME WILL DO
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0006_Hamide_0.wav,HE'S BUSY MORNINGS HAS TO LOOK OVER THE MAIL HE CAN'T SEE YOU YET WELL HE WILL SEE ME AND RIGHT AWAY TELL HIM HAMIDE MERRICK IS HERE YOUR CARD SIR I HAVEN'T ANY MY NAME WILL DO
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0008_Maire_4.wav,IN A MOMENT THE DOOR BURST OPEN TO ALLOW EGRESS TO A BIG RED BEARDED MAN IN HIS SHIRTSLEEVES WHO GLANCED AROUND BRIEFLY AND THEN RUSHED AT UNCLE MAIRE AND SHOOK BOTH HIS HANDS CORDIALLY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0008_Gai_1.wav,IN A MOMENT THE DOOR BURST OPEN TO ALLOW EGRESS TO A BIG RED BEARDED MAN IN HIS SHIRTSLEEVES WHO GLANCED AROUND BRIEFLY AND THEN RUSHED AT UNCLE GAI AND SHOOK BOTH HIS HANDS CORDIALLY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0010_Orion_1.wav,UNCLE ORION HAD BEEN ADVISED BY PATSY WHERE TO GO FOR A GOOD CHEAP LUNCHEON BUT HE DID NOT HEED HER ADMONITION INSTEAD HE RODE IN A CARRIAGE BESIDE THE BANKER TO A SPLENDID CLUB WHERE HE WAS SERVED WITH THE FINEST DISHES THE CHEF COULD PROVIDE ON SHORT NOTICE
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0010_Gusta_5.wav,UNCLE GUSTA HAD BEEN ADVISED BY PATSY WHERE TO GO FOR A GOOD CHEAP LUNCHEON BUT HE DID NOT HEED HER ADMONITION INSTEAD HE RODE IN A CARRIAGE BESIDE THE BANKER TO A SPLENDID CLUB WHERE HE WAS SERVED WITH THE FINEST DISHES THE CHEF COULD PROVIDE ON SHORT NOTICE
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0011_Ona_12.wav,MOREOVER MISTER ONA INTRODUCED HIM TO SEVERAL SUBSTANTIAL GENTLEMEN AS MISTER JOHN MERRICK OF PORTLAND AND EACH ONE BOWED PROFOUNDLY AND DECLARED HE WAS HIGHLY HONORED YET UNCLE JOHN SEEMED IN NO WAY ELATED BY THIS RECEPTION
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0011_Belgin_1.wav,MOREOVER MISTER BELGIN INTRODUCED HIM TO SEVERAL SUBSTANTIAL GENTLEMEN AS MISTER JOHN MERRICK OF PORTLAND AND EACH ONE BOWED PROFOUNDLY AND DECLARED HE WAS HIGHLY HONORED YET UNCLE JOHN SEEMED IN NO WAY ELATED BY THIS RECEPTION
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0014_Cyan_2.wav,IN A MOMENT THE GREAT BROADWAY CROWD HAD SWALLOWED UP CYAN MERRICK AND FIVE MINUTES LATER HE WAS THOUGHTFULLY GAZING INTO A SHOP WINDOW AGAIN BY AND BYE HE BETHOUGHT HIMSELF OF THE TIME AND TOOK A CAB UPTOWN
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0014_Şamil_2.wav,IN A MOMENT THE GREAT BROADWAY CROWD HAD SWALLOWED UP ŞAMIL MERRICK AND FIVE MINUTES LATER HE WAS THOUGHTFULLY GAZING INTO A SHOP WINDOW AGAIN BY AND BYE HE BETHOUGHT HIMSELF OF THE TIME AND TOOK A CAB UPTOWN
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0020_Belgin_1.wav,I'VE GOT A RAISE REALLY SAID UNCLE BELGIN SEEING IT WAS EXPECTED OF HIM FOR A FACT IT'S PATSY'S DOING I'VE NO DOUBT SHE WHEEDLED THE FIRM INTO GIVING ME A VACATION AND NOW THEY'RE TO PAY ME TWELVE A WEEK INSTEAD OF TEN IS THAT ENOUGH ASKED UNCLE JOHN DOUBTFULLY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0020_Trine_1.wav,I'VE GOT A RAISE REALLY SAID UNCLE TRINE SEEING IT WAS EXPECTED OF HIM FOR A FACT IT'S PATSY'S DOING I'VE NO DOUBT SHE WHEEDLED THE FIRM INTO GIVING ME A VACATION AND NOW THEY'RE TO PAY ME TWELVE A WEEK INSTEAD OF TEN IS THAT ENOUGH ASKED UNCLE JOHN DOUBTFULLY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0022_Prem_0.wav,WE'RE DREADFULLY RICH UNCLE PREM SO YOU NEEDN'T WORRY IF YOU DON'T STRIKE A JOB YOURSELF ALL AT ONCE ANY LUCK TODAY SIR ASKED THE MAJOR TUCKING A NAPKIN UNDER HIS CHIN AND BEGINNING ON THE SOUP UNCLE JOHN SHOOK HIS HEAD OF COURSE NOT SAID PATSY QUICKLY IT'S TOO EARLY AS YET
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0022_Gertruda_1.wav,WE'RE DREADFULLY RICH UNCLE GERTRUDA SO YOU NEEDN'T WORRY IF YOU DON'T STRIKE A JOB YOURSELF ALL AT ONCE ANY LUCK TODAY SIR ASKED THE MAJOR TUCKING A NAPKIN UNDER HIS CHIN AND BEGINNING ON THE SOUP UNCLE JOHN SHOOK HIS HEAD OF COURSE NOT SAID PATSY QUICKLY IT'S TOO EARLY AS YET
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0023_Jerónima_0.wav,DON'T HURRY UNCLE JERÓNIMA EXCEPT THAT IT'LL KEEP YOU BUSY THERE'S NO NEED FOR YOU TO WORK AT ALL YOU'RE OLDER THAN I AM SUGGESTED THE MAJOR AND THAT MAKES IT HARDER TO BREAK IN BUT THERE'S NO HURRY AS PATSY SAYS UNCLE JOHN DID NOT SEEM TO BE WORRYING OVER HIS IDLENESS
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186238-0023_Spock_0.wav,DON'T HURRY UNCLE SPOCK EXCEPT THAT IT'LL KEEP YOU BUSY THERE'S NO NEED FOR YOU TO WORK AT ALL YOU'RE OLDER THAN I AM SUGGESTED THE MAJOR AND THAT MAKES IT HARDER TO BREAK IN BUT THERE'S NO HURRY AS PATSY SAYS UNCLE JOHN DID NOT SEEM TO BE WORRYING OVER HIS IDLENESS
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186236-0000_Sevara_1.wav,CHAPTER TWENTY THREE PATSY ADOPTS AN UNCLE UNCLE SEVARA AND MISTER WATSON DID NOT APPEAR AT DINNER BEING CLOSETED IN THE FORMER'S ROOM
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186236-0000_Eeli_0.wav,CHAPTER TWENTY THREE PATSY ADOPTS AN UNCLE UNCLE EELI AND MISTER WATSON DID NOT APPEAR AT DINNER BEING CLOSETED IN THE FORMER'S ROOM
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186236-0009_Charisma_5.wav,LAWYER WATSON AND UNCLE CHARISMA WERE THERE LOOKING AS GRAVE AS THE IMPORTANT OCCASION DEMANDED
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186236-0009_Omega_16.wav,LAWYER WATSON AND UNCLE OMEGA WERE THERE LOOKING AS GRAVE AS THE IMPORTANT OCCASION DEMANDED
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186236-0014_Gai_1.wav,GOOD BY TO MY FIVE THOUSAND SAID UNCLE GAI WITH HIS CHUCKLING LAUGH BUT I'M MUCH OBLIGED TO JANE NEVERTHELESS DON'T WE GET ANYTHING AT ALL ASKED BETH WITH QUIVERING LIP NO MY DEAR ANSWERED THE LAWYER GENTLY YOUR AUNT OWNED NOTHING TO GIVE YOU
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186236-0014_Débora_0.wav,GOOD BY TO MY FIVE THOUSAND SAID UNCLE DÉBORA WITH HIS CHUCKLING LAUGH BUT I'M MUCH OBLIGED TO JANE NEVERTHELESS DON'T WE GET ANYTHING AT ALL ASKED BETH WITH QUIVERING LIP NO MY DEAR ANSWERED THE LAWYER GENTLY YOUR AUNT OWNED NOTHING TO GIVE YOU
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186236-0022_Jerónima_0.wav,LOUISE SMILED RATHER SCORNFULLY AND BETH SCOWLED MY MOTHER AND I LIVE SO SIMPLY IN OUR LITTLE FLAT SAID ONE THAT WE REALLY HAVEN'T EXTRA ROOM TO KEEP A CAT BUT WE SHALL BE GLAD TO ASSIST UNCLE JERÓNIMA AS FAR AS WE ARE ABLE
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186236-0022_Nadir_0.wav,LOUISE SMILED RATHER SCORNFULLY AND BETH SCOWLED MY MOTHER AND I LIVE SO SIMPLY IN OUR LITTLE FLAT SAID ONE THAT WE REALLY HAVEN'T EXTRA ROOM TO KEEP A CAT BUT WE SHALL BE GLAD TO ASSIST UNCLE NADIR AS FAR AS WE ARE ABLE
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186236-0023_Wina_0.wav,FATHER CAN HARDLY SUPPORT HIS OWN FAMILY SAID THE OTHER BUT I WILL TALK TO MY MOTHER ABOUT UNCLE WINA WHEN I GET HOME AND SEE WHAT SHE SAYS OH YOU DON'T NEED TO INDEED CRIED PATSY IN GREAT INDIGNATION UNCLE JOHN IS MY DEAR MOTHER'S BROTHER AND HE'S TO COME AND LIVE WITH THE MAJOR AND ME AS LONG AS HE CARES TO
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186236-0023_Roman_21.wav,FATHER CAN HARDLY SUPPORT HIS OWN FAMILY SAID THE OTHER BUT I WILL TALK TO MY MOTHER ABOUT UNCLE ROMAN WHEN I GET HOME AND SEE WHAT SHE SAYS OH YOU DON'T NEED TO INDEED CRIED PATSY IN GREAT INDIGNATION UNCLE JOHN IS MY DEAR MOTHER'S BROTHER AND HE'S TO COME AND LIVE WITH THE MAJOR AND ME AS LONG AS HE CARES TO
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0003_Clifton_1.wav,ON WHICH ACCOUNT SAID THE MAJOR GRASPING THE LITTLE MAN'S HAND MOST CORDIALLY I'LL LOVE UNCLE CLIFTON LIKE MY OWN BROTHER AND SURELY HE ADDED HIS VOICE FALLING TENDERLY MY DEAR VIOLET'S BROTHER MUST BE MY OWN
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0003_Elva_0.wav,ON WHICH ACCOUNT SAID THE MAJOR GRASPING THE LITTLE MAN'S HAND MOST CORDIALLY I'LL LOVE UNCLE ELVA LIKE MY OWN BROTHER AND SURELY HE ADDED HIS VOICE FALLING TENDERLY MY DEAR VIOLET'S BROTHER MUST BE MY OWN
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0004_Cipriano_6.wav,WELCOME SIR NOW AND ALWAYS TO OUR LITTLE HOME IT'S MODEST SIR BUT WHEREVER PATSY IS THE SUN IS SURE TO SHINE I CAN BELIEVE THAT SAID UNCLE CIPRIANO WITH A NOD AND SMILE
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0004_Adriana_10.wav,WELCOME SIR NOW AND ALWAYS TO OUR LITTLE HOME IT'S MODEST SIR BUT WHEREVER PATSY IS THE SUN IS SURE TO SHINE I CAN BELIEVE THAT SAID UNCLE ADRIANA WITH A NOD AND SMILE
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0014_Maddi_2.wav,IT'S NO PALACE SAID PATSY ENTERING TO THROW DOWN THE BUNDLES AS SOON AS THE MAJOR UNLOCKED THE DOOR BUT THERE'S A CRICKET IN THE HEARTH AND IT'S YOUR HOME UNCLE MADDI AS WELL AS OURS UNCLE JOHN LOOKED AROUND CURIOUSLY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0014_Aylen_0.wav,IT'S NO PALACE SAID PATSY ENTERING TO THROW DOWN THE BUNDLES AS SOON AS THE MAJOR UNLOCKED THE DOOR BUT THERE'S A CRICKET IN THE HEARTH AND IT'S YOUR HOME UNCLE AYLEN AS WELL AS OURS UNCLE JOHN LOOKED AROUND CURIOUSLY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0018_Nadir_0.wav,THAT UNCLE NADIR AT ONCE DECIDED MUST REPRESENT THE COLONEL HAVING NOTED THESE DETAILS PATSY'S UNCLE SMOOTHED BACK HIS STUBBY GRAY HAIR WITH A REFLECTIVE AND HALF PUZZLED GESTURE IT'S COZY ENOUGH MY CHILD AND I THANK YOU FOR MY WELCOME SAID HE
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0018_Ciarán_0.wav,THAT UNCLE CIARÁN AT ONCE DECIDED MUST REPRESENT THE COLONEL HAVING NOTED THESE DETAILS PATSY'S UNCLE SMOOTHED BACK HIS STUBBY GRAY HAIR WITH A REFLECTIVE AND HALF PUZZLED GESTURE IT'S COZY ENOUGH MY CHILD AND I THANK YOU FOR MY WELCOME SAID HE
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0024_Kara_9.wav,MEANTIME SAID UNCLE KARA SMILING AT THEM I'LL LOOK AROUND MYSELF TO BE SURE AGREED THE MAJOR BETWEEN THE TWO OF US AND PATSY WE OUGHT TO HAVE NO TROUBLE AT ALL THERE WAS A MOMENT OF THOUGHTFUL SILENCE AFTER THIS AND THEN PATSY SAID
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0024_Vicente_0.wav,MEANTIME SAID UNCLE VICENTE SMILING AT THEM I'LL LOOK AROUND MYSELF TO BE SURE AGREED THE MAJOR BETWEEN THE TWO OF US AND PATSY WE OUGHT TO HAVE NO TROUBLE AT ALL THERE WAS A MOMENT OF THOUGHTFUL SILENCE AFTER THIS AND THEN PATSY SAID
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0026_Sky_4.wav,AND IF HE HAS MONEY HE WANTS TO TREAT EVERY MAN HE MEETS UNCLE SKY SHOOK HIS HEAD REPROACHFULLY AT THE MAJOR A VERY BAD HABIT SIR HE SAID
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0026_Attila_5.wav,AND IF HE HAS MONEY HE WANTS TO TREAT EVERY MAN HE MEETS UNCLE ATTILA SHOOK HIS HEAD REPROACHFULLY AT THE MAJOR A VERY BAD HABIT SIR HE SAID
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0028_Fay_0.wav,UNCLE FAY LAUGHED AND DREW HIS CHAIR UP TO THE TABLE THEN HE EMPTIED HIS TROUSERS POCKETS UPON THE CLOTH AND PATSY GRAVELY SEPARATED THE KEYS AND JACKKNIFE FROM THE COINS AND PROCEEDED TO COUNT THE MONEY SEVEN DOLLARS AND FORTY TWO CENTS SHE ANNOUNCED ANY MORE
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0028_Paloma_8.wav,UNCLE PALOMA LAUGHED AND DREW HIS CHAIR UP TO THE TABLE THEN HE EMPTIED HIS TROUSERS POCKETS UPON THE CLOTH AND PATSY GRAVELY SEPARATED THE KEYS AND JACKKNIFE FROM THE COINS AND PROCEEDED TO COUNT THE MONEY SEVEN DOLLARS AND FORTY TWO CENTS SHE ANNOUNCED ANY MORE
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0029_Gusta_5.wav,UNCLE GUSTA HESITATED A MOMENT AND THEN DREW FROM AN INNER POCKET OF HIS COAT A THIN WALLET FROM THIS WHEN SHE HAD RECEIVED IT FROM HIS HAND THE GIRL
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0029_Sevara_1.wav,UNCLE SEVARA HESITATED A MOMENT AND THEN DREW FROM AN INNER POCKET OF HIS COAT A THIN WALLET FROM THIS WHEN SHE HAD RECEIVED IT FROM HIS HAND THE GIRL
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0030_Adriana_10.wav,GOOD GRACIOUS SHE CRIED DELIGHTEDLY ALL THIS WEALTH AND YOU PLEADING POVERTY I NEVER SAID I WAS A PAUPER RETURNED UNCLE ADRIANA COMPLACENTLY YOU COULDN'T AND BE TRUTHFUL SIR DECLARED THE GIRL WHY THIS WILL LAST FOR AGES
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0030_Kara_9.wav,GOOD GRACIOUS SHE CRIED DELIGHTEDLY ALL THIS WEALTH AND YOU PLEADING POVERTY I NEVER SAID I WAS A PAUPER RETURNED UNCLE KARA COMPLACENTLY YOU COULDN'T AND BE TRUTHFUL SIR DECLARED THE GIRL WHY THIS WILL LAST FOR AGES
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0032_Sherif_0.wav,THANK YOU PATSY SAID UNCLE SHERIF MEEKLY AND GATHERED UP HIS FORTY TWO CENTS YOU'VE NOW A HOME AND A MANAGER SIR WITH MONEY IN THE BANK OF PATSY AND COMPANY LIMITED
/home/g7/Desktop/names-dataset/vanilla_audio/4195-186237-0032_Gunda_5.wav,THANK YOU PATSY SAID UNCLE GUNDA MEEKLY AND GATHERED UP HIS FORTY TWO CENTS YOU'VE NOW A HOME AND A MANAGER SIR WITH MONEY IN THE BANK OF PATSY AND COMPANY LIMITED
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0000_Cyan_2.wav,AND SHINY TOP BOOTS HIS LONG LEGS ENABLED HIM TO OUTSTRIP THE OTHERS AND IN AN ALMOST BREATHLESS VOICE HE BEGGED UNCLE CYAN TO CHOOSE HIS CARRIAGE THE BESTA CARROZZA INA TOWN WE DON'T WANT TO RIDE WAS THE ANSWER THE CABMAN IMPLORED
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0000_Maddi_2.wav,AND SHINY TOP BOOTS HIS LONG LEGS ENABLED HIM TO OUTSTRIP THE OTHERS AND IN AN ALMOST BREATHLESS VOICE HE BEGGED UNCLE MADDI TO CHOOSE HIS CARRIAGE THE BESTA CARROZZA INA TOWN WE DON'T WANT TO RIDE WAS THE ANSWER THE CABMAN IMPLORED
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0002_Roman_21.wav,OR AT LEAST IL DESERTO THE OTHERS STOOD BY TO LISTEN SILENTLY TO THE DISCUSSION YIELDING FIRST PLACE TO THE ROMAN IN THE RACE UNCLE JOHN WAS OBDURATE ALL WE WANT TO DAY IS TO SEE THE TOWN HE DECLARED WE'RE NOT GOING TO RIDE BUT WALK
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0002_Era_26.wav,OR AT LEAST IL DESERTO THE OTHERS STOOD BY TO LISTEN SILENTLY TO THE DISCUSSION YIELDING FIRST PLACE TO THE ERA IN THE RACE UNCLE JOHN WAS OBDURATE ALL WE WANT TO DAY IS TO SEE THE TOWN HE DECLARED WE'RE NOT GOING TO RIDE BUT WALK
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0005_Valérie_2.wav,LET US SEE IT INSTANTLY THE CROWD SCAMPERED BACK TO THE SQUARE FOLLOWED MORE LEISURELY BY UNCLE VALÉRIE AND THE GIRLS THERE THE UNIFORMED VETTURIO STOOD BESIDE THE ONE MODERN CARRIAGE IN THE GROUP IT WAS NEW IT WAS GLOSSY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0005_Nikolas_5.wav,LET US SEE IT INSTANTLY THE CROWD SCAMPERED BACK TO THE SQUARE FOLLOWED MORE LEISURELY BY UNCLE NIKOLAS AND THE GIRLS THERE THE UNIFORMED VETTURIO STOOD BESIDE THE ONE MODERN CARRIAGE IN THE GROUP IT WAS NEW IT WAS GLOSSY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0011_Mégane_0.wav,IT MAY BE A BIRD BUT IT DON'T LOOK IT SAID UNCLE MÉGANE DOUBTFULLY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0011_Ausma_0.wav,IT MAY BE A BIRD BUT IT DON'T LOOK IT SAID UNCLE AUSMA DOUBTFULLY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0034_Fay_0.wav,THE ADVENTURE WAS ACCOMPLISHED THE PERIL WAS PAST AND ALL WAS WELL AGAIN UNCLE FAY LEAPED FROM THE CARRIAGE FOLLOWED BY LOUISE AND PATSY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0034_Ildikó_1.wav,THE ADVENTURE WAS ACCOMPLISHED THE PERIL WAS PAST AND ALL WAS WELL AGAIN UNCLE ILDIKÓ LEAPED FROM THE CARRIAGE FOLLOWED BY LOUISE AND PATSY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0038_Ryszard_0.wav,SHE KEPT HER WITS WHILE THE REST OF US WERE SCARED TO DEATH UNCLE RYSZARD HAD BEEN OBSERVING THE COUNT ONE OF THE YOUNG MAN'S HANDS HUNG LIMP AND HELPLESS ARE YOU HURT SIR HE ASKED FERRALTI SMILED AND HIS EYES RESTED UPON LOUISE
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0038_Léane_1.wav,SHE KEPT HER WITS WHILE THE REST OF US WERE SCARED TO DEATH UNCLE LÉANE HAD BEEN OBSERVING THE COUNT ONE OF THE YOUNG MAN'S HANDS HUNG LIMP AND HELPLESS ARE YOU HURT SIR HE ASKED FERRALTI SMILED AND HIS EYES RESTED UPON LOUISE
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0039_Era_26.wav,WE'D BETTER GET BACK TO SORRENTO SAID UNCLE ERA ABRUPTLY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0039_Christ_4.wav,WE'D BETTER GET BACK TO SORRENTO SAID UNCLE CHRIST ABRUPTLY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0045_Bianca_8.wav,WHICH WAS FOUNDED IN THE YEAR TWELVE TWELVE FROM THE ARBORED VERANDA OF THIS CHARMING RETREAT IS OBTAINED ONE OF THE FINEST VIEWS IN EUROPE AND WHILE THE GIRLS SAT ENJOYING IT UNCLE BIANCA ARRANGED WITH A PLEASANT FACED WOMAN
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0045_Valérie_2.wav,WHICH WAS FOUNDED IN THE YEAR TWELVE TWELVE FROM THE ARBORED VERANDA OF THIS CHARMING RETREAT IS OBTAINED ONE OF THE FINEST VIEWS IN EUROPE AND WHILE THE GIRLS SAT ENJOYING IT UNCLE VALÉRIE ARRANGED WITH A PLEASANT FACED WOMAN
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0047_Léane_1.wav,IN SPITE OF HIS COURAGE HE COULD EAT NO LUNCHEON BUT MERELY SIPPED A GLASS OF WINE SO UNCLE LÉANE ALARMED AT HIS PALLOR INSISTED THAT HE TAKE A SEAT IN THE CARRIAGE ON THE RETURN JOURNEY
/home/g7/Desktop/names-dataset/vanilla_audio/4195-17507-0047_Halo_5.wav,IN SPITE OF HIS COURAGE HE COULD EAT NO LUNCHEON BUT MERELY SIPPED A GLASS OF WINE SO UNCLE HALO ALARMED AT HIS PALLOR INSISTED THAT HE TAKE A SEAT IN THE CARRIAGE ON THE RETURN JOURNEY
/home/g7/Desktop/names-dataset/vanilla_audio/201-122255-0000_Vicente_0.wav,THEN UP GOT LITTLE VICENTE AND TAKING THE BAG OF GOLD WHICH HE THRUST INTO HIS BOSOM
/home/g7/Desktop/names-dataset/vanilla_audio/201-122255-0000_Ona_12.wav,THEN UP GOT LITTLE ONA AND TAKING THE BAG OF GOLD WHICH HE THRUST INTO HIS BOSOM
/home/g7/Desktop/names-dataset/vanilla_audio/201-122255-0001_Ildikó_1.wav,AND ON THE OTHER AS WELL LITTLE ILDIKÓ KNEW TO THE MERRY BLUE BOAR INN HERE LITTLE JOHN SUDDENLY CEASED WHISTLING AND STOPPED IN THE MIDDLE OF THE PATH FIRST HE LOOKED UP AND THEN HE LOOKED DOWN AND THEN TILTING HIS CAP OVER ONE EYE HE SLOWLY SCRATCHED THE BACK PART OF HIS HEAD FOR THUS IT WAS
